SchemeCode,SchemeName
Scheme Code,ISIN Div Reinvestment
152579,-
152578,INF277KA1BC2
152574,-
152575,-
152576,INF277KA1AZ5
151301,-
151302,-
151305,INF277KA1802
151306,-
151304,-
151303,INF277KA1836
151273,-
151274,-
151278,INF277KA1745
151275,-
151277,-
151276,INF277KA1778
152742,-
152744,-
152743,INF277KA1CE6
152746,-
152745,-
152747,INF277KA1CB2
150738,-
150741,-
150740,-
150742,-
150739,INF277KA1620
150743,INF277KA1653
152564,-
152565,-
152566,INF277KA1BI9
152567,-
152562,-
152563,INF277KA1BF5
152570,-
152571,-
152572,INF277KA1AQ4
152573,-
152568,-
152569,INF277KA1AN1
150331,-
150326,-
150328,INF277KA1398
150327,-
150330,-
150329,INF277KA1422
152837,-
152833,INF277KA1CK3
152836,-
152835,-
152838,INF277KA1CH9
152834,-
152588,-
152589,-
152593,INF277KA1BO7
152592,INF277KA1BL3
152590,-
152591,-
152595,-
152598,-
152594,INF277KA1BU4
152596,-
152597,-
152599,INF277KA1BR0
118881,-
118882,INF044D01CS1
112948,-
112949,INF044D01922
143341,-
143340,-
151764,-
151763,-
149881,-
149880,-
149803,-
149802,-
151185,-
151184,-
151239,-
151238,-
148703,-
148704,-
152859,-
152858,-
120717,INF789F01WZ9
120716,-
100822,-
100823,INF789F01JM4
151739,-
151738,-
153086,-
153087,-
153270,-
153271,-
153089,-
153088,-
150313,-
150312,-
153272,-
153273,-
152864,-
152865,-
151364,-
151363,-
151487,-
151488,-
151762,-
151761,-
152157,-
152156,-
153415,-
139581,-
152802,-
152732,-
151533,-
150498,-
150497,-
115512,-
147735,-
149262,-
149293,-
145881,-
152620,-
149779,-
153451,-
153531,-
153332,-
151585,-
141545,-
148926,-
148559,-
148934,-
149156,-
148799,-
153414,-
150610,-
152638,-
152356,-
152357,-
139840,-
139839,-
152683,-
152555,-
151886,-
153228,-
142589,INF740KA1EU7
149286,-
149392,-
151262,-
152306,-
151820,-
149403,-
151887,-
151888,-
152812,-
150523,-
147849,-
149398,-
150987,-
148444,-
148445,-
153180,-
152857,-
152981,-
152212,-
152891,-
153329,-
153452,-
152764,-
152845,-
153229,-
153524,-
151376,-
135854,-
150476,-
153403,-
135853,-
148461,-
150621,-
150801,-
151374,-
150477,-
150802,-
152350,-
151375,-
150658,-
150620,-
150657,-
150619,-
150556,-
141957,-
143247,-
153378,-
144947,-
139519,-
101705,-
151196,-
123004,-
141596,-
150455,-
151907,-
149928,-
121366,-
148456,-
149463,-
147483,-
151207,-
153397,-
150879,-
149072,-
148957,-
149285,-
150526,-
148466,-
152769,-
147921,-
144587,-
152748,-
147530,-
151572,-
152932,-
139455,-
149464,-
115284,-
109010,-
153314,-
153315,-
150000,-
151358,-
112351,-
135744,-
149397,-
133122,-
150492,-
148763,-
153398,-
149757,-
150531,-
106929,-
150948,-
135672,-
136473,-
135607,-
133307,-
152404,-
153379,-
153384,-
152097,-
149379,-
148572,-
151604,-
153045,-
151908,INF769K01KS1
152134,-
145633,-
151695,-
151857,-
152715,-
149105,-
149786,-
153191,-
152155,-
152924,-
149918,-
152634,-
147906,-
152929,-
152455,-
153519,-
152811,-
148927,-
149169,-
151779,-
150517,-
150445,-
153564,-
149921,-
150520,-
114984,-
149438,-
149801,-
148620,-
153532,-
113069,-
152106,-
152874,-
153406,-
152846,-
153572,-
114456,-
153535,-
153608,-
152541,-
152546,-
140107,-
131331,-
147579,-
140095,-
121146,-
140086,-
148800,-
140084,-
140094,-
134782,-
139496,-
140087,-
148585,-
128639,-
128331,-
140102,-
148408,-
146271,-
140085,-
140089,-
148798,-
149465,-
149008,-
149758,-
108479,-
134014,-
153435,-
121109,-
144916,-
139430,-
152168,INF200KA13Z8
145648,-
135106,-
134008,-
149041,-
148542,-
134013,-
148541,-
152749,-
152725,-
152741,-
145801,-
149959,-
147614,-
152285,-
146388,-
141665,-
135321,-
152369,-
152368,-
135320,-
148173,-
152355,-
152050,-
151730,-
152667,-
152327,-
152668,-
153413,-
146407,-
146409,-
146408,INF209KB1F26
146405,INF209KB1F00
135762,-
135765,-
135759,-
135760,-
135764,-
135763,INF846K01WQ6
135766,-
135761,INF846K01WL7
153171,-
153170,-
153169,-
119066,-
100900,-
119067,-
100899,-
101127,-
120579,-
120285,-
101271,-
148490,-
148489,-
119719,-
101169,-
101491,-
119312,-
152219,-
152220,-
152217,-
152218,-
120724,-
120725,-
102267,-
102266,-
120771,-
100678,-
146576,INF209KB1I49
146575,-
146574,INF209KB1I15
146577,-
146927,INF209KB1J06
146930,-
146928,-
146929,INF209KB1I72
146937,INF209KB1J63
146939,INF209KB1J30
146940,-
146938,-
146944,INF209KB1K29
146942,INF209KB1J97
146943,-
146941,-
147825,-
147822,-
147823,-
147824,-
147830,-
147831,-
147832,-
147833,-
147826,-
147827,-
147828,-
147829,-
152102,-
152104,INF194KB1GW8
152103,-
152105,INF194KB1GP2
152628,-
152626,-
152625,-
152627,-
118548,-
118549,INF090I01KB2
100535,INF090I01536
100536,-
136090,-
136094,-
136466,-
136465,-
136463,-
136464,-
146721,-
146720,-
146722,-
146723,-
146716,-
146718,-
146717,-
146719,-
146727,-
146725,-
146726,-
146724,-
146349,-
146348,-
146346,-
146347,-
133570,-
133571,-
133569,-
133629,-
133628,-
133572,-
133566,-
133567,-
133568,-
133630,-
133565,-
133631,-
152537,-
152539,-
152538,-
152540,-
148685,-
148686,-
148695,-
148684,-
148683,-
148694,-
148698,-
148691,-
148690,-
148693,-
148692,-
148697,-
148688,-
148689,-
148696,-
148687,-
119256,-
115944,-
119255,-
115943,-
115942,-
119251,-
150554,-
150555,-
150552,-
150553,-
100682,-
120766,-
146839,INF174KA1DD0
146837,-
146840,INF174KA1DC2
146835,-
145440,-
145441,-
145437,-
146602,-
146599,-
146598,-
146601,-
118804,-
105660,INF204K01EE2
105662,INF204K01EB8
105663,-
105661,-
145667,-
145670,-
145668,-
145669,-
145348,-
145350,-
145349,-
145347,-
105229,-
105232,INF204K01DA2
118596,INF204K01ZC1
118598,-
105230,INF204K01CX6
105400,-
105402,INF204K01DG9
118594,INF204K01ZF4
118595,-
105401,INF204K01DD6
105691,INF204K01DS4
105689,-
118689,INF204K01F53
118691,-
105692,INF204K01DP0
118621,INF204K01XV6
118623,-
105434,INF204K01DJ3
105436,INF204K01DM7
105433,-
105884,-
105882,-
118584,INF204K01XY0
118583,-
105885,INF204K01DV8
105883,INF204K01DY2
120800,INF204K01M54
120799,-
120802,INF204K01M21
120798,-
134888,-
134890,-
134889,-
134891,-
135001,-
134999,-
135000,-
135002,-
141950,-
141949,-
141952,-
141951,-
144315,-
144309,-
144314,-
144316,-
142136,-
142134,-
142133,-
142135,-
112101,-
112100,-
107900,-
107901,-
132933,-
132934,-
132924,-
132923,-
133364,-
133363,-
133361,-
133362,-
136007,-
136006,-
136004,-
136005,-
140487,-
140486,-
140488,-
140489,-
142138,-
142140,-
142137,-
142139,-
143178,-
143179,-
143176,-
143177,-
116352,-
116353,-
126279,-
126379,-
126278,-
126378,-
139711,-
139710,-
139709,-
139712,-
139990,-
139989,-
139992,-
139991,-
141564,-
141567,-
141565,-
141566,-
141141,-
141142,-
141139,-
141140,-
133324,-
133325,-
133322,-
133323,-
142153,-
142154,-
142151,-
142152,-
143079,-
143080,-
143077,-
143078,-
135682,-
135681,-
135684,-
135683,-
135962,-
135965,-
135964,-
135963,-
140046,-
140044,-
140045,-
140043,-
140454,-
140457,-
140455,-
140456,-
141892,-
141894,-
141893,-
141891,-
101834,-
141581,-
141580,-
141579,-
141578,-
141429,-
141430,-
141431,-
141428,-
142952,-
142951,-
142950,-
142949,-
143152,-
143153,-
143154,-
143155,-
143964,-
143961,-
143962,-
143963,-
144445,-
144448,-
144447,-
144446,-
145446,-
145443,-
145444,-
145445,-
135406,-
135404,-
135405,-
135407,-
135550,-
135549,-
135547,-
135548,-
135996,-
135998,-
135999,-
135997,-
126677,-
126675,-
126676,-
126678,-
130003,-
130004,-
130593,-
130594,-
131317,-
131318,-
131545,-
131546,-
133128,-
133129,-
133274,-
133275,-
133425,-
133426,-
133468,-
133467,-
133965,-
133966,-
134043,-
134042,-
135323,-
135322,-
135216,-
135217,-
136180,-
136181,-
136182,-
136183,-
139263,-
139264,-
139261,-
139262,-
139408,-
139409,-
124842,-
124843,-
140435,-
140433,-
140436,-
140434,-
140500,-
140502,-
140503,-
140501,-
141108,-
141110,-
141286,-
141285,-
141558,-
141559,-
141427,-
141426,-
141601,-
141604,-
141602,-
141603,-
141677,-
141678,-
141679,-
141676,-
141790,-
141788,-
141787,-
141789,-
141879,-
141882,-
141880,-
141881,-
142071,-
142072,-
142073,-
142074,-
125410,-
125411,-
142288,-
142289,-
142291,-
142290,-
127628,-
127629,-
129229,-
129235,-
129234,-
129228,-
130987,-
130988,-
130986,-
130985,-
134192,-
134191,-
134189,-
134190,-
134657,-
134656,-
135035,-
135036,-
140029,-
140031,-
140032,-
140030,-
134568,-
134567,-
134566,-
134565,-
142417,-
142418,-
142415,-
142416,-
143245,-
143244,-
143246,-
143243,-
144673,-
144674,-
144676,-
144675,-
141897,-
141898,-
141895,-
141896,-
141869,-
141868,-
141870,-
141867,-
142006,-
142005,-
142008,-
142007,-
142149,-
142150,-
142148,-
142147,-
142452,-
142453,-
142451,-
142454,-
144891,-
144890,-
144889,-
144888,-
133311,-
133310,-
133309,-
133308,-
133883,-
133882,-
133885,-
133884,-
133131,-
133132,-
133133,-
133134,-
134772,-
134773,-
134775,-
134774,-
130652,-
130651,-
130650,-
130653,-
130880,-
130879,-
130881,-
130878,-
131272,-
131271,-
131269,-
131270,-
125273,-
125271,-
125272,-
125270,-
125889,-
125888,-
125890,-
125887,-
129572,-
129571,-
129573,-
129574,-
135507,-
135506,-
135509,-
135508,-
131021,-
131019,-
131020,-
131018,-
141826,-
141827,-
141828,-
141825,-
141988,-
141987,-
141989,-
141990,-
142284,-
142287,-
142285,-
142286,-
142172,-
142170,-
142169,-
142171,-
152250,-
152251,-
152253,-
152252,-
152259,-
152262,-
152260,-
152261,-
152332,-
152333,-
152334,-
152335,-
149017,-
149018,-
149015,-
149016,-
149062,-
149063,-
149064,-
149065,-
150316,-
150314,-
150315,-
151186,-
151189,-
151188,-
151519,-
151522,-
151521,-
151520,-
151700,-
151702,-
151703,-
151701,-
119534,-
106412,-
106413,INF209K01HS4
106411,INF209K01HP0
119535,-
151501,-
151506,-
151504,-
151503,-
151586,-
151587,-
151588,-
151629,-
151589,-
153316,-
153319,-
153317,-
153318,-
146699,-
146701,-
146702,-
146695,-
146082,-
146081,-
146087,-
146302,-
146304,-
146303,-
146305,-
149190,-
149191,INF740KA1QJ4
149189,INF740KA1QG0
149188,-
150842,-
150840,INF740KA1RJ2
150843,-
150841,INF740KA1RG8
150885,-
150886,INF740KA1RP9
150884,-
150887,INF740KA1RM6
151449,-
151450,INF740KA1SP7
151447,-
151448,INF740KA1SM4
141041,-
141040,-
141043,-
141334,-
141335,-
141336,-
141333,-
141338,-
141337,-
144764,-
144763,-
144767,-
144768,-
144766,-
144765,-
145529,-
145530,-
145534,-
145533,-
146049,-
146053,-
146052,-
146050,-
146051,-
146054,-
146668,-
146667,-
146666,-
146670,-
146665,-
146669,-
143371,-
143374,-
143372,-
143375,-
143370,-
143373,-
144653,-
144655,-
144652,-
144654,-
144657,-
144656,-
145318,-
145317,-
145319,-
145321,-
145320,-
145322,-
144268,-
144267,-
144266,-
144270,-
144269,-
144265,-
142000,-
141999,-
142004,-
142003,-
142001,-
142002,-
142113,-
142116,-
142111,-
142115,-
142112,-
142114,-
142141,-
142145,-
142142,-
142146,-
142143,-
142144,-
142538,-
142539,-
142535,-
142537,-
142536,-
142540,-
142664,-
142665,-
142669,-
142667,-
142668,-
142666,-
142713,-
142712,-
142710,-
142715,-
142714,-
142711,-
142918,-
142922,-
142920,-
142919,-
142921,-
142917,-
143782,-
143780,-
143779,-
143781,-
143777,-
143778,-
145171,-
145167,-
145169,-
145168,-
145172,-
145170,-
144007,-
144011,-
144008,-
144009,-
144012,-
144010,-
144959,-
144960,-
144958,-
144963,-
144961,-
144962,-
145929,-
145926,-
145928,-
145931,-
145930,-
145927,-
146371,-
146375,-
146374,-
146373,-
146372,-
146370,-
145782,-
145780,-
145778,-
145781,-
145779,-
145777,-
151865,-
151863,-
151862,-
151864,-
147236,-
147237,-
147235,-
147233,-
147234,-
147238,-
146896,-
146898,-
146900,-
146895,-
146897,-
146892,-
146893,-
146891,-
146889,-
146894,-
146890,-
146649,-
146650,-
146647,INF179KC1528
146645,-
146648,-
146646,-
146778,-
146777,-
146775,-
146773,-
146776,-
146774,-
146634,-
146631,-
146633,-
146636,-
146635,-
146632,-
146502,-
146498,-
146501,-
146497,-
146500,-
146499,-
146469,-
146468,-
146467,-
146465,-
146466,-
146470,-
150396,-
150395,-
150398,-
150400,-
150399,-
150397,-
149929,-
149934,-
149930,-
149931,-
149932,-
149933,-
146280,-
146277,-
146279,-
146276,-
146281,-
146278,-
140693,-
140694,-
140697,-
140698,-
140695,-
140696,-
146153,-
146155,-
146152,-
146149,-
146156,-
146154,-
146147,-
146145,-
146146,-
146144,-
146148,-
146058,-
146056,-
146055,-
146059,-
146057,-
145985,-
145982,-
145984,-
145981,-
145986,-
145983,-
145869,-
145866,-
145868,-
145870,-
151224,-
151225,-
151220,-
151221,-
151222,-
151223,-
145862,-
145860,-
145799,-
145796,-
145798,-
145795,-
145800,-
145797,-
145719,-
145720,-
145721,-
145717,-
145722,-
145639,-
145643,-
145642,-
145640,-
145495,-
145492,-
145494,-
145491,-
145496,-
145493,-
145462,-
145461,-
145458,-
145395,-
145394,-
145388,-
145391,-
145429,-
145426,-
145428,-
145425,-
145430,-
145427,-
151564,-
151565,-
151566,-
151567,-
151568,-
151569,-
145301,-
145298,-
145300,-
145297,-
145302,-
145299,-
145274,-
145272,-
145275,-
145286,-
145285,-
145283,-
145281,-
145284,-
145282,-
150651,-
150655,-
150652,-
150653,-
150656,-
150654,-
145107,-
145104,-
145106,-
145103,-
145105,-
144979,-
144981,-
144978,-
144976,-
144980,-
144977,-
150546,-
150547,-
150550,-
150548,-
150551,-
150549,-
143252,-
143253,-
143251,-
143248,-
143250,-
143249,-
144798,-
144800,-
144797,-
144796,-
144801,-
123401,-
123402,-
123406,-
123403,-
149922,-
149924,-
149925,-
149926,-
149927,-
149923,-
150001,-
150002,-
150004,-
150003,-
150005,-
150006,-
151465,-
151470,-
151468,-
151467,-
151469,-
128541,-
128539,-
128542,-
128544,-
128540,-
128538,-
128543,-
128545,-
139091,-
139092,-
139093,-
139365,-
139366,-
139363,-
141204,-
141206,-
141205,-
141469,-
141467,-
141468,-
142086,-
142085,-
142087,-
142989,-
142990,-
142991,-
142740,-
142739,-
142741,-
142742,-
143050,-
143052,-
143051,-
143049,-
143668,-
143670,-
143669,-
143667,-
144117,-
144115,-
144116,-
144118,-
144556,-
144555,-
144557,-
144558,-
146104,-
146102,-
146103,-
146101,-
146487,-
146488,-
146485,-
146486,-
147149,-
147152,-
147151,-
147150,-
115768,-
115767,-
130181,-
130183,-
130182,-
130184,-
130333,-
130335,-
130334,-
130336,-
130642,-
130641,-
130643,-
130837,-
130834,-
130835,-
130836,-
130872,-
130870,-
130871,-
130873,-
131176,-
131175,-
131177,-
131178,-
133218,-
133216,-
133217,-
133219,-
133382,-
133379,-
133380,-
133381,-
131455,-
131454,-
131457,-
131456,-
132877,-
132875,-
132876,-
132878,-
134717,-
134716,-
134718,-
134719,-
135108,-
135109,-
135110,-
134347,-
134348,-
134350,-
134349,-
134544,-
134541,-
134543,-
134542,-
134845,-
134844,-
134842,-
134843,-
134942,-
134945,-
134943,-
134944,-
139368,-
139371,-
139370,-
139369,-
139470,-
139471,-
139473,-
139472,-
140143,-
140142,-
140141,-
140140,-
140363,-
140366,-
140365,-
140364,-
140645,-
140646,-
140648,-
140647,-
140649,-
140650,-
140652,-
140651,-
140978,-
140981,-
140979,-
140980,-
141379,-
141378,-
141377,-
141376,-
141858,-
141859,-
141860,-
141857,-
145521,-
145522,-
145523,-
145524,-
117350,-
117351,-
117471,-
117472,-
118003,-
118004,-
118007,-
118008,-
118226,-
118227,-
118898,-
118900,-
118897,-
118899,-
120813,-
120814,-
120815,-
120812,-
121089,-
121087,-
121088,-
121090,-
121145,-
121144,-
121143,-
121795,-
121794,-
121793,-
121796,-
122956,-
122954,-
122957,-
123561,-
123559,-
123560,-
123562,-
124468,-
124467,-
124469,-
124470,-
124795,-
124797,-
124794,-
124796,-
125186,-
125184,-
125185,-
125187,-
125576,-
125577,-
125578,-
125575,-
125818,-
125820,-
125817,-
125819,-
135494,-
135495,-
135493,-
135496,-
135545,-
135546,-
135543,-
135544,-
135851,-
135849,-
135850,-
135852,-
135974,-
135972,-
135973,-
135975,-
136372,-
136370,-
136373,-
136371,-
139119,-
139117,-
139116,-
126232,-
126231,-
126234,-
126233,-
126566,-
126564,-
126565,-
126567,-
126905,-
126904,-
126902,-
126903,-
128210,-
128212,-
128209,-
128211,-
129071,-
129070,-
129072,-
129738,-
129737,-
129740,-
129739,-
129857,-
129859,-
129860,-
129858,-
130220,-
130219,-
130221,-
130222,-
133293,-
133295,-
133294,-
133296,-
133636,-
133639,-
133637,-
133861,-
133864,-
133863,-
133862,-
134021,-
134018,-
134020,-
135179,-
135181,-
135182,-
135180,-
135195,-
135192,-
135194,-
135193,-
135219,-
135220,-
135218,-
135221,-
128989,-
128991,-
130806,-
130803,-
130804,-
130805,-
130404,-
130403,-
130405,-
130402,-
123545,-
123543,-
123544,-
123546,-
125318,-
125320,-
125319,-
125316,-
125314,-
125315,-
125313,-
126817,-
126815,-
126816,-
127726,-
127724,-
127725,-
127727,-
130330,-
130331,-
130329,-
130316,-
130315,-
130317,-
130318,-
130062,-
130064,-
130063,-
130061,-
131016,-
131014,-
131017,-
131008,-
131007,-
131006,-
131009,-
131112,-
131111,-
131109,-
131110,-
131195,-
131197,-
131198,-
131196,-
131311,-
131310,-
131309,-
131312,-
131601,-
131599,-
131600,-
131603,-
131602,-
131604,-
132837,-
132834,-
132835,-
132836,-
132901,-
132900,-
132902,-
133006,-
133005,-
133003,-
131461,-
131460,-
131458,-
131459,-
132831,-
132830,-
132833,-
132832,-
133044,-
133041,-
133042,-
133043,-
130779,-
130777,-
130778,-
130780,-
133246,-
133244,-
133245,-
133247,-
133457,-
133458,-
133456,-
134163,-
134160,-
134162,-
133434,-
133431,-
133432,-
133433,-
134308,-
134305,-
134307,-
134186,-
134188,-
134187,-
134312,-
134309,-
134310,-
134311,-
134005,-
134007,-
134399,-
134397,-
134400,-
134458,-
134461,-
134460,-
134459,-
133874,-
133875,-
133876,-
133877,-
133673,-
133670,-
133672,-
134928,-
134929,-
134926,-
134927,-
134931,-
134930,-
134933,-
134932,-
135403,-
135401,-
135400,-
134628,-
134630,-
134629,-
134540,-
134539,-
134537,-
134538,-
134731,-
134730,-
134733,-
135318,-
135316,-
135319,-
135289,-
135286,-
135288,-
135287,-
134573,-
134575,-
134576,-
134574,-
139253,-
139255,-
139256,-
139254,-
139178,-
139180,-
139179,-
136462,-
136461,-
136460,-
136459,-
139107,-
139109,-
139110,-
139103,-
139104,-
136294,-
136295,-
136297,-
136296,-
139101,-
139099,-
139102,-
136228,-
136230,-
136231,-
136229,-
136224,-
136226,-
136227,-
136225,-
136047,-
136046,-
136049,-
136048,-
135930,-
135928,-
135929,-
135931,-
135995,-
135992,-
135993,-
135994,-
135846,-
135847,-
135845,-
135848,-
139114,-
139113,-
139111,-
139112,-
136239,-
136238,-
136237,-
136236,-
136220,-
136221,-
136223,-
136222,-
136298,-
136301,-
136299,-
136300,-
139762,-
139761,-
139760,-
139759,-
139841,-
139842,-
139843,-
139844,-
139342,-
139341,-
139343,-
139340,-
139747,-
139749,-
139748,-
139750,-
139704,-
139702,-
139703,-
139701,-
139642,-
139643,-
139645,-
139475,-
139477,-
139476,-
139474,-
139451,-
139453,-
139452,-
139454,-
139295,-
139297,-
139298,-
139296,-
139943,-
139941,-
139944,-
140019,-
140022,-
140020,-
140021,-
141089,-
141090,-
141091,-
141092,-
140955,-
140957,-
140956,-
140954,-
140776,-
140774,-
140775,-
140773,-
140621,-
140623,-
140624,-
140622,-
141097,-
141098,-
141100,-
141099,-
141163,-
141166,-
141164,-
141165,-
140942,-
140944,-
140945,-
140932,-
140934,-
140935,-
140931,-
140928,-
140929,-
140777,-
140778,-
140779,-
140780,-
140111,-
140109,-
140108,-
140661,-
140663,-
140662,-
141599,-
141597,-
141600,-
141598,-
141694,-
141697,-
141696,-
141695,-
141856,-
141854,-
141855,-
141853,-
141264,-
141262,-
141263,-
141261,-
141332,-
141329,-
141331,-
141330,-
141371,-
141373,-
141374,-
141516,-
141514,-
141517,-
141515,-
141472,-
141473,-
141471,-
141474,-
141668,-
141670,-
141669,-
141671,-
141687,-
141686,-
141688,-
141689,-
141355,-
141357,-
141358,-
141356,-
141354,-
141352,-
141351,-
141343,-
141346,-
141345,-
141269,-
141272,-
141271,-
141183,-
141182,-
141184,-
141181,-
141189,-
141192,-
141191,-
141190,-
142637,-
142638,-
142634,-
142635,-
143133,-
143132,-
143128,-
143129,-
143127,-
142899,-
142904,-
142903,-
142901,-
142902,-
142900,-
142965,-
142961,-
142964,-
142963,-
142982,-
142977,-
142975,-
142976,-
142979,-
142760,-
142762,-
142764,-
142761,-
142759,-
142763,-
143144,-
143145,-
143149,-
143151,-
143150,-
142443,-
142450,-
142448,-
142446,-
142447,-
142445,-
142883,-
142885,-
142888,-
142882,-
142887,-
142692,-
142698,-
142697,-
142696,-
142699,-
142695,-
142413,-
142412,-
142581,-
142582,-
142588,-
142586,-
142587,-
142585,-
142298,-
142299,-
142294,-
142295,-
142297,-
142477,-
142478,-
142483,-
142481,-
142463,-
142465,-
142468,-
142469,-
142467,-
142334,-
142339,-
142341,-
142336,-
142337,-
142340,-
142155,-
142156,-
142162,-
142159,-
142158,-
142161,-
142233,-
142234,-
142237,-
142236,-
142238,-
142267,-
142266,-
142262,-
142265,-
142261,-
142264,-
142352,-
142357,-
142359,-
142358,-
142355,-
142125,-
142126,-
142132,-
142129,-
142131,-
142130,-
142017,-
142020,-
142070,-
142068,-
142069,-
142067,-
143386,-
143387,-
143384,-
143385,-
144072,-
144065,-
144301,-
144302,-
144308,-
144380,-
144376,-
144378,-
144379,-
144377,-
144602,-
144603,-
144605,-
144606,-
144607,-
144604,-
144696,-
144697,-
144700,-
144701,-
144699,-
144698,-
143877,-
143878,-
143376,-
143380,-
143379,-
143381,-
143377,-
143382,-
143524,-
143520,-
143521,-
143527,-
143523,-
143953,-
143954,-
143956,-
143960,-
144163,-
144164,-
143718,-
143717,-
143716,-
143714,-
143715,-
144387,-
144388,-
144389,-
144596,-
144599,-
144598,-
144601,-
143516,-
143512,-
143515,-
143513,-
143514,-
143519,-
143734,-
143735,-
143733,-
143731,-
143732,-
143730,-
143442,-
143443,-
143447,-
143445,-
143393,-
143392,-
143395,-
143394,-
143389,-
144077,-
144078,-
144080,-
144075,-
144079,-
143727,-
143726,-
143725,-
143439,-
143440,-
143441,-
143438,-
144817,-
144819,-
144816,-
144815,-
144814,-
144941,-
144944,-
144945,-
144946,-
144942,-
146112,-
146113,-
146110,-
146111,-
146017,-
146018,-
146022,-
146019,-
145756,-
145751,-
145754,-
145752,-
145707,-
145709,-
145712,-
145711,-
145708,-
145710,-
145520,-
145515,-
145517,-
145516,-
145436,-
145431,-
145434,-
145432,-
145996,-
145997,-
145999,-
145998,-
146000,-
145995,-
145904,-
145905,-
145909,-
145907,-
145906,-
145705,-
145701,-
145706,-
145702,-
145312,-
145307,-
145310,-
145309,-
145308,-
145627,-
145628,-
145630,-
145632,-
145119,-
145122,-
145124,-
145123,-
145184,-
145185,-
145183,-
145186,-
145024,-
145028,-
145026,-
145025,-
145623,-
145625,-
145626,-
145023,-
145018,-
145021,-
145019,-
145132,-
145129,-
145131,-
146797,-
146795,-
146800,-
146911,-
146912,-
146915,-
146935,-
146931,-
146932,-
146933,-
146926,-
146924,-
146925,-
146981,-
146982,-
146983,-
146810,-
146811,-
146809,-
146807,-
146531,-
146532,-
146530,-
146535,-
146533,-
146662,-
146663,-
146664,-
146659,-
146448,-
146450,-
146446,-
146445,-
146306,-
146309,-
146308,-
146310,-
146307,-
146255,-
146256,-
146258,-
146259,-
146260,-
146257,-
146340,-
146344,-
146343,-
146342,-
146345,-
146115,-
146117,-
146116,-
146118,-
146119,-
147137,-
147138,-
147141,-
147142,-
147139,-
148185,-
148186,-
148187,-
148182,-
147899,-
147900,-
147902,-
147904,-
147901,-
147903,-
147858,-
147859,-
147862,-
147860,-
147861,-
147863,-
150950,-
150953,-
150952,-
150949,-
150954,-
150951,-
151493,-
151492,-
151491,-
151494,-
150449,-
150525,-
150448,-
150450,-
150447,-
150955,-
150956,-
150957,-
150958,-
151638,-
151635,-
151637,-
151636,-
130085,-
130088,-
130087,-
130086,-
130178,-
130179,-
130177,-
130180,-
133503,-
133504,-
133501,-
133502,-
129236,-
129238,-
129239,-
129237,-
140545,-
140548,-
140547,-
140546,-
140537,-
140538,-
140539,-
140540,-
142541,-
142544,-
142543,-
142542,-
142548,-
129855,-
129854,-
129856,-
129853,-
135011,-
135012,-
135013,-
117367,-
117366,-
117621,-
117622,-
117700,-
117701,-
117770,-
117769,-
117804,-
117805,-
117855,-
117856,-
117971,-
117972,-
121876,-
121875,-
121878,-
121877,-
121956,-
121955,-
121953,-
121954,-
122276,-
122273,-
122275,-
122274,-
122893,-
122892,-
123002,-
123000,-
123003,-
123076,-
123074,-
123113,-
123110,-
123112,-
123111,-
122611,-
122608,-
122609,-
122610,-
122778,-
122776,-
122777,-
122779,-
122898,-
122896,-
122998,-
122996,-
122999,-
123992,-
123994,-
123995,-
123993,-
123367,-
123370,-
123368,-
123484,-
123482,-
123485,-
123186,-
123184,-
123480,-
123478,-
123481,-
123628,-
123627,-
123626,-
123946,-
123944,-
123947,-
123364,-
123363,-
123366,-
123282,-
123280,-
123281,-
123279,-
123261,-
123259,-
123262,-
124399,-
124397,-
124398,-
124400,-
125025,-
125023,-
125024,-
125026,-
124142,-
124143,-
124145,-
124497,-
124495,-
124496,-
124217,-
124215,-
124216,-
124218,-
124720,-
124718,-
124362,-
124361,-
124584,-
124582,-
124651,-
124653,-
124652,-
124082,-
124079,-
124081,-
124593,-
124591,-
124594,-
124922,-
124920,-
124221,-
124219,-
124220,-
124222,-
123991,-
123988,-
123990,-
124319,-
124317,-
124318,-
124320,-
124649,-
124647,-
124650,-
125867,-
125865,-
125866,-
125868,-
125438,-
125436,-
125437,-
125439,-
125971,-
125969,-
125972,-
125684,-
125683,-
125686,-
125434,-
125432,-
125435,-
127230,-
127227,-
127229,-
127228,-
126476,-
126475,-
126473,-
126474,-
126325,-
126324,-
126327,-
126929,-
126927,-
126928,-
127352,-
127351,-
127354,-
127233,-
127231,-
126127,-
126125,-
126126,-
126128,-
126334,-
126332,-
126335,-
127052,-
127050,-
127051,-
127049,-
126562,-
126560,-
126561,-
126563,-
127261,-
127259,-
127260,-
127262,-
127032,-
127031,-
127033,-
126804,-
126802,-
126803,-
126801,-
126642,-
126641,-
126644,-
126643,-
126397,-
126396,-
126395,-
126169,-
126167,-
126170,-
126829,-
126831,-
126832,-
126830,-
126499,-
126502,-
126500,-
126501,-
128359,-
128361,-
128358,-
128360,-
127617,-
127618,-
127619,-
127714,-
127712,-
127717,-
127716,-
127718,-
128357,-
128354,-
128356,-
128814,-
128812,-
128058,-
128060,-
128652,-
128650,-
128653,-
128811,-
128808,-
128810,-
128818,-
128816,-
128819,-
128648,-
128646,-
128649,-
128352,-
128350,-
128498,-
128496,-
128497,-
128499,-
128203,-
128201,-
128204,-
128075,-
128076,-
